token_id,label
phys/doc_2078/8/1,O
phys/doc_2078/8/2,O
phys/doc_2078/8/3,O
phys/doc_2078/8/4,TERM
phys/doc_2078/8/5,O
phys/doc_2078/8/6,O
phys/doc_2078/8/7,O
phys/doc_2078/8/8,O
phys/doc_2078/8/9,O
phys/doc_2078/8/10,O
phys/doc_2078/8/11,O
phys/doc_2078/8/12,O
phys/doc_2078/8/13,O
phys/doc_2078/8/14,O
phys/doc_2078/8/15,O
phys/doc_2078/8/16,O
phys/doc_2078/8/17,O
phys/doc_2078/8/18,TERM
phys/doc_2078/8/19,O
phys/doc_2078/8/20,O
phys/doc_2078/8/21,TERM
phys/doc_2078/8/22,O
phys/doc_2078/8/23,O
phys/doc_2078/8/24,O
phys/doc_2078/8/25,O
phys/doc_2078/8/26,O
phys/doc_2078/8/27,O
phys/doc_2078/8/28,TERM
phys/doc_2078/8/29,O
phys/doc_2079/0/0,O
phys/doc_2079/0/1,O
phys/doc_2079/0/2,O
phys/doc_2079/0/3,O
phys/doc_2079/0/4,O
phys/doc_2079/0/5,O
phys/doc_2079/0/6,O
phys/doc_2079/0/7,O
phys/doc_2079/0/8,O
phys/doc_2079/0/9,TERM
phys/doc_2079/0/10,O
phys/doc_2079/0/11,O
phys/doc_2079/0/12,O
phys/doc_2079/0/13,O
phys/doc_2079/0/14,O
phys/doc_2079/0/15,O
phys/doc_2079/0/16,O
phys/doc_2079/0/17,O
phys/doc_2079/0/18,O
phys/doc_2079/0/19,O
phys/doc_2079/0/20,O
phys/doc_2079/0/21,O
phys/doc_2079/0/22,O
phys/doc_2079/0/23,O
phys/doc_2079/0/24,O
phys/doc_2079/0/25,TERM
phys/doc_2079/0/26,O
phys/doc_2079/0/27,O
phys/doc_2079/0/28,O
phys/doc_2079/0/29,O
phys/doc_2079/0/30,O
phys/doc_2079/0/31,TERM
phys/doc_2079/0/32,O
phys/doc_2079/0/33,O
phys/doc_2079/0/34,O
phys/doc_2079/0/35,O
phys/doc_2079/0/36,O
phys/doc_2079/0/37,TERM
phys/doc_2079/0/38,O
phys/doc_2079/0/39,O
phys/doc_2079/0/40,O
phys/doc_2079/1/0,O
phys/doc_2079/1/1,O
phys/doc_2079/1/2,O
phys/doc_2079/1/3,TERM
phys/doc_2079/1/4,O
phys/doc_2079/1/5,O
phys/doc_2079/1/6,O
phys/doc_2079/1/7,O
phys/doc_2079/2/0,O
phys/doc_2079/2/1,O
phys/doc_2079/2/2,O
phys/doc_2079/2/3,O
phys/doc_2079/2/4,O
phys/doc_2079/2/5,O
phys/doc_2079/2/6,O
phys/doc_2079/2/7,O
phys/doc_2079/2/8,O
phys/doc_2079/2/9,O
phys/doc_2079/2/10,O
phys/doc_2079/2/11,O
phys/doc_2079/2/12,O
phys/doc_2079/3/0,O
phys/doc_2079/3/1,O
phys/doc_2079/3/2,O
phys/doc_2079/3/3,O
phys/doc_2079/3/4,O
phys/doc_2079/3/5,O
phys/doc_2079/3/6,O
phys/doc_2079/3/7,TERM
phys/doc_2079/3/8,O
phys/doc_2079/3/9,O
phys/doc_2079/3/10,O
phys/doc_2079/3/11,TERM
phys/doc_2079/3/12,O
phys/doc_2079/3/13,TERM
phys/doc_2079/3/14,O
phys/doc_2079/3/15,TERM
phys/doc_2079/3/16,O
phys/doc_2079/3/17,O
phys/doc_2079/4/0,TERM
phys/doc_2079/4/1,O
phys/doc_2079/4/2,O
phys/doc_2079/4/3,TERM
phys/doc_2079/4/4,O
phys/doc_2079/4/5,O
phys/doc_2079/4/6,O
phys/doc_2079/4/7,O
phys/doc_2079/4/8,O
phys/doc_2079/5/0,O
phys/doc_2079/5/1,O
phys/doc_2079/5/2,O
phys/doc_2079/5/3,O
phys/doc_2079/5/4,O
phys/doc_2079/5/5,TERM
phys/doc_2079/5/6,O
phys/doc_2079/5/7,O
phys/doc_2079/5/8,O
phys/doc_2079/5/9,TERM
phys/doc_2079/5/10,O
phys/doc_2079/5/11,O
phys/doc_2079/5/12,O
phys/doc_2079/5/13,TERM
phys/doc_2079/5/14,O
phys/doc_2079/5/15,O
phys/doc_2079/5/16,O
phys/doc_2079/6/0,TERM
phys/doc_2079/6/1,O
phys/doc_2079/6/2,O
phys/doc_2079/6/3,TERM
phys/doc_2079/6/4,O
phys/doc_2079/6/5,O
phys/doc_2079/6/6,O
phys/doc_2079/6/7,O
phys/doc_2079/6/8,O
phys/doc_2079/6/9,TERM
phys/doc_2079/6/10,O
phys/doc_2079/6/11,O
phys/doc_2079/6/12,TERM
phys/doc_2079/6/13,O
phys/doc_2079/6/14,O
phys/doc_2079/6/15,O
phys/doc_2079/6/16,O
phys/doc_2079/6/17,O
phys/doc_2079/6/18,O
phys/doc_2079/6/19,O
phys/doc_2079/6/20,O
phys/doc_2079/6/21,O
phys/doc_2079/6/22,TERM
phys/doc_2079/6/23,O
phys/doc_2079/6/24,O
phys/doc_2079/7/0,TERM
phys/doc_2079/7/1,O
phys/doc_2079/7/2,O
phys/doc_2079/7/3,O
phys/doc_2079/7/4,TERM
phys/doc_2079/7/5,O
phys/doc_2079/7/6,O
phys/doc_2079/7/7,O
phys/doc_2079/7/8,TERM
phys/doc_2079/7/9,O
phys/doc_2079/7/10,TERM
phys/doc_2079/7/11,O
phys/doc_2079/8/0,O
phys/doc_2079/8/1,O
phys/doc_2079/8/2,O
phys/doc_2079/8/3,O
phys/doc_2079/8/4,O
phys/doc_2079/8/5,TERM
phys/doc_2079/8/6,O
phys/doc_2079/8/7,O
phys/doc_2079/8/8,O
phys/doc_2079/8/9,O
phys/doc_2079/8/10,O
phys/doc_2079/8/11,TERM
phys/doc_2079/8/12,O
phys/doc_2079/8/13,O
phys/doc_2079/8/14,O
phys/doc_2079/8/15,O
phys/doc_2079/8/16,O
phys/doc_2079/8/17,O
phys/doc_2079/8/18,O
phys/doc_2079/8/19,O
phys/doc_2079/8/20,O
phys/doc_2079/8/21,O
phys/doc_2079/8/22,O
phys/doc_2079/8/23,TERM
phys/doc_2079/8/24,O
phys/doc_2079/8/25,O
phys/doc_2079/9/0,TERM
phys/doc_2079/9/1,O
phys/doc_2079/9/2,O
phys/doc_2079/9/3,O
phys/doc_2079/9/4,O
phys/doc_2079/9/5,O
phys/doc_2079/9/6,O
phys/doc_2079/9/7,O
phys/doc_2079/9/8,O
phys/doc_2079/9/9,O
phys/doc_2079/9/10,O
phys/doc_2079/10/0,O
phys/doc_2079/10/1,O
phys/doc_2079/10/2,O
phys/doc_2079/10/3,TERM
phys/doc_2079/11/0,O
phys/doc_2079/11/1,O
phys/doc_2079/11/2,O
phys/doc_2079/11/3,O
phys/doc_2079/11/4,O
phys/doc_2079/11/5,O
phys/doc_2079/11/6,O
phys/doc_2079/11/7,TERM
phys/doc_2079/11/8,O
phys/doc_2079/11/9,O
phys/doc_2079/11/10,TERM
phys/doc_2079/11/11,O
phys/doc_2079/11/12,O
phys/doc_2079/11/13,O
phys/doc_2079/11/14,O
phys/doc_2079/11/15,O
phys/doc_2079/11/16,O
phys/doc_2079/11/17,O
phys/doc_2079/11/18,O
phys/doc_2079/11/19,O
phys/doc_2079/11/20,TERM
phys/doc_2079/11/21,O
phys/doc_2079/11/22,O
phys/doc_2079/11/23,O
phys/doc_2079/11/24,O
phys/doc_2079/11/25,O
phys/doc_2079/11/26,O
phys/doc_2079/11/27,O
phys/doc_2079/11/28,O
phys/doc_2079/11/29,O
phys/doc_2079/11/30,O
phys/doc_2079/11/31,O
phys/doc_2079/12/0,O
phys/doc_2079/12/1,TERM
phys/doc_2079/12/2,O
phys/doc_2079/12/3,O
phys/doc_2079/12/4,O
phys/doc_2079/12/5,O
phys/doc_2079/12/6,O
phys/doc_2079/12/7,TERM
phys/doc_2079/12/8,O
phys/doc_2079/12/9,O
phys/doc_2079/12/10,O
phys/doc_2079/12/11,O
phys/doc_2079/12/12,O
phys/doc_2079/12/13,O
phys/doc_2079/12/14,TERM
phys/doc_2079/12/15,O
phys/doc_2079/12/16,O
phys/doc_2079/12/17,O
phys/doc_2079/12/18,O
phys/doc_2079/12/19,O
phys/doc_2079/12/20,TERM
phys/doc_2079/12/21,O
phys/doc_2079/12/22,O
phys/doc_2079/12/23,TERM
phys/doc_2079/12/24,O
phys/doc_2079/12/25,O
phys/doc_2079/13/0,TERM
phys/doc_2079/13/1,O
phys/doc_2079/13/2,O
phys/doc_2079/13/3,O
phys/doc_2079/13/4,O
phys/doc_2079/13/5,O
phys/doc_2079/13/6,O
phys/doc_2079/13/7,O
phys/doc_2079/13/8,TERM
phys/doc_2079/13/9,O
phys/doc_2079/13/10,O
phys/doc_2079/13/11,O
phys/doc_2079/13/12,O
phys/doc_2079/13/13,TERM
phys/doc_2079/14/0,O
phys/doc_2079/14/1,O
phys/doc_2079/14/2,O
phys/doc_2079/14/3,O
phys/doc_2079/14/4,O
phys/doc_2079/14/5,TERM
phys/doc_2079/14/6,O
phys/doc_2079/14/7,O
phys/doc_2079/14/8,O
phys/doc_2079/14/9,O
phys/doc_2079/14/10,O
phys/doc_2079/14/11,O
phys/doc_2079/14/12,O
phys/doc_2079/14/13,O
phys/doc_2079/14/14,O
phys/doc_2079/14/15,O
phys/doc_2079/14/16,TERM
phys/doc_2079/14/17,O
phys/doc_2079/14/18,O
phys/doc_2080/0/0,O
phys/doc_2080/0/1,O
phys/doc_2080/0/2,TERM
phys/doc_2080/0/3,O
phys/doc_2080/0/4,O
phys/doc_2080/0/5,O
phys/doc_2080/0/6,O
phys/doc_2080/0/7,O
phys/doc_2080/0/8,O
phys/doc_2080/0/9,O
phys/doc_2080/0/10,O
phys/doc_2080/0/11,O
phys/doc_2080/0/12,TERM
phys/doc_2080/0/13,O
phys/doc_2080/0/14,O
phys/doc_2080/0/15,O
phys/doc_2080/0/16,TERM
phys/doc_2080/0/17,O
phys/doc_2080/0/18,O
phys/doc_2080/0/19,O
phys/doc_2080/0/20,O
phys/doc_2080/0/21,O
phys/doc_2080/0/22,O
phys/doc_2080/0/23,O
phys/doc_2080/0/24,O
phys/doc_2080/0/25,O
phys/doc_2080/0/26,O
phys/doc_2080/0/27,O
phys/doc_2080/0/28,O
phys/doc_2080/0/29,O
phys/doc_2080/0/30,O
phys/doc_2080/0/31,O
phys/doc_2080/0/32,TERM
phys/doc_2080/0/33,O
phys/doc_2080/0/34,O
phys/doc_2080/0/35,TERM
phys/doc_2080/0/36,O
phys/doc_2080/0/37,O
phys/doc_2080/0/38,TERM
phys/doc_2080/0/39,O
phys/doc_2080/1/0,O
phys/doc_2080/2/0,O
phys/doc_2080/2/1,O
phys/doc_2080/2/2,O
phys/doc_2080/2/3,TERM
phys/doc_2080/3/0,O
phys/doc_2080/3/1,O
phys/doc_2080/3/2,O
phys/doc_2080/3/3,TERM
phys/doc_2080/3/4,O
phys/doc_2080/3/5,O
phys/doc_2080/3/6,O
phys/doc_2080/3/7,O
phys/doc_2080/3/8,O
phys/doc_2080/3/9,O
phys/doc_2080/3/10,O
phys/doc_2080/3/11,TERM
phys/doc_2080/3/12,O
phys/doc_2080/3/13,O
phys/doc_2080/3/14,TERM
phys/doc_2080/3/15,O
phys/doc_2080/3/16,O
phys/doc_2080/3/17,O
phys/doc_2080/3/18,O
phys/doc_2080/3/19,O
phys/doc_2080/3/20,O
phys/doc_2080/3/21,O
phys/doc_2080/3/22,O
phys/doc_2080/3/23,O
phys/doc_2080/3/24,O
phys/doc_2080/3/25,O
phys/doc_2080/3/26,O
phys/doc_2080/3/27,O
phys/doc_2080/3/28,O
phys/doc_2080/3/29,O
phys/doc_2080/3/30,O
phys/doc_2080/3/31,O
phys/doc_2080/3/32,O
phys/doc_2080/3/33,O
phys/doc_2080/3/34,O
phys/doc_2080/4/0,O
phys/doc_2080/4/1,O
phys/doc_2080/4/2,O
phys/doc_2080/4/3,O
phys/doc_2080/4/4,O
phys/doc_2080/4/5,O
phys/doc_2080/4/6,O
phys/doc_2080/4/7,O
phys/doc_2080/4/8,TERM
phys/doc_2080/4/9,O
phys/doc_2080/4/10,TERM
phys/doc_2080/4/11,O
phys/doc_2080/4/12,TERM
phys/doc_2080/4/13,O
phys/doc_2080/4/14,TERM
phys/doc_2080/4/15,O
phys/doc_2080/4/16,O
phys/doc_2080/4/17,O
phys/doc_2080/4/18,TERM
phys/doc_2080/4/19,O
phys/doc_2080/4/20,O
phys/doc_2080/4/21,O
phys/doc_2080/4/22,TERM
phys/doc_2080/5/0,O
phys/doc_2080/5/1,O
phys/doc_2080/5/2,O
phys/doc_2080/5/3,O
phys/doc_2080/5/4,O
phys/doc_2080/5/5,O
phys/doc_2080/5/6,O
phys/doc_2080/5/7,TERM
phys/doc_2080/5/8,O
phys/doc_2080/5/9,O
phys/doc_2080/5/10,O
phys/doc_2080/5/11,O
phys/doc_2080/5/12,O
phys/doc_2080/5/13,O
phys/doc_2080/5/14,TERM
phys/doc_2080/5/15,O
phys/doc_2080/5/16,O
phys/doc_2080/5/17,TERM
phys/doc_2080/5/18,O
phys/doc_2080/5/19,O
phys/doc_2080/5/20,O
phys/doc_2080/5/21,O
phys/doc_2080/5/22,O
phys/doc_2080/5/23,O
phys/doc_2080/5/24,TERM
phys/doc_2080/5/25,O
phys/doc_2080/5/26,O
phys/doc_2080/5/27,O
phys/doc_2080/5/28,O
phys/doc_2080/5/29,O
phys/doc_2080/5/30,O
phys/doc_2080/5/31,O
phys/doc_2080/5/32,TERM
phys/doc_2080/5/33,O
phys/doc_2080/5/34,O
phys/doc_2080/5/35,O
phys/doc_2080/5/36,O
phys/doc_2080/5/37,O
phys/doc_2080/5/38,TERM
phys/doc_2080/5/39,O
phys/doc_2080/5/40,O
phys/doc_2080/5/41,TERM
phys/doc_2080/5/42,O
phys/doc_2080/5/43,TERM
phys/doc_2080/5/44,O
phys/doc_2080/5/45,O
phys/doc_2080/6/0,O
phys/doc_2080/6/1,O
phys/doc_2080/6/2,O
phys/doc_2080/6/3,TERM
phys/doc_2080/6/4,O
phys/doc_2080/6/5,TERM
phys/doc_2080/6/6,O
phys/doc_2080/6/7,O
phys/doc_2080/6/8,O
phys/doc_2080/6/9,O
phys/doc_2080/6/10,O
phys/doc_2080/6/11,O
phys/doc_2080/6/12,TERM
phys/doc_2080/6/13,O
phys/doc_2080/6/14,O
phys/doc_2080/6/15,O
phys/doc_2080/6/16,O
phys/doc_2080/6/17,O
phys/doc_2080/6/18,O
phys/doc_2080/6/19,O
phys/doc_2080/6/20,O
phys/doc_2080/6/21,TERM
phys/doc_2080/6/22,O
phys/doc_2080/6/23,TERM
phys/doc_2080/6/24,O
phys/doc_2080/6/25,O
phys/doc_2080/6/26,O
phys/doc_2080/6/27,O
phys/doc_2080/6/28,O
phys/doc_2080/6/29,O
phys/doc_2080/6/30,O
phys/doc_2080/6/31,O
phys/doc_2080/6/32,O
phys/doc_2080/6/33,O
phys/doc_2080/6/34,O
phys/doc_2080/6/35,O
phys/doc_2080/6/36,O
phys/doc_2080/6/37,O
phys/doc_2080/6/38,O
phys/doc_2080/7/0,TERM
phys/doc_2080/7/1,O
phys/doc_2080/7/2,O
phys/doc_2080/7/3,O
phys/doc_2080/7/4,O
phys/doc_2080/7/5,O
phys/doc_2080/7/6,O
phys/doc_2080/7/7,O
phys/doc_2080/7/8,O
phys/doc_2080/7/9,O
phys/doc_2080/7/10,O
phys/doc_2080/7/11,O
phys/doc_2080/7/12,O
phys/doc_2080/7/13,O
phys/doc_2080/7/14,O
phys/doc_2080/7/15,O
phys/doc_2080/7/16,O
phys/doc_2080/7/17,O
phys/doc_2080/7/18,TERM
phys/doc_2080/7/19,O
phys/doc_2080/7/20,O
phys/doc_2080/7/21,O
phys/doc_2080/7/22,O
phys/doc_2080/7/23,O
phys/doc_2080/7/24,TERM
phys/doc_2080/7/25,O
phys/doc_2080/7/26,O
phys/doc_2080/7/27,O
phys/doc_2080/7/28,O
phys/doc_2080/7/29,O
phys/doc_2080/7/30,O
phys/doc_2080/7/31,O
phys/doc_2080/7/32,O
phys/doc_2080/7/33,O
phys/doc_2080/7/34,TERM
phys/doc_2080/7/35,O
phys/doc_2080/7/36,O
phys/doc_2080/7/37,O
phys/doc_2080/7/38,O
phys/doc_2080/7/39,O
phys/doc_2080/7/40,O
phys/doc_2080/7/41,O
phys/doc_2080/8/0,O
phys/doc_2080/8/1,O
phys/doc_2080/8/2,O
phys/doc_2080/8/3,O
phys/doc_2080/8/4,O
phys/doc_2080/8/5,O
phys/doc_2080/8/6,O
phys/doc_2080/8/7,O
phys/doc_2080/8/8,TERM
phys/doc_2080/8/9,O
phys/doc_2080/8/10,O
phys/doc_2080/8/11,O
phys/doc_2080/8/12,O
phys/doc_2080/8/13,O
phys/doc_2080/8/14,TERM
phys/doc_2080/8/15,O
phys/doc_2080/8/16,O
phys/doc_2080/9/0,O
phys/doc_2080/9/1,TERM
phys/doc_2080/9/2,O
phys/doc_2080/9/3,O
phys/doc_2080/9/4,O
phys/doc_2080/9/5,O
phys/doc_2080/9/6,O
phys/doc_2080/9/7,O
phys/doc_2080/9/8,O
phys/doc_2080/9/9,O
phys/doc_2080/9/10,O
phys/doc_2080/9/11,O
phys/doc_2080/9/12,O
phys/doc_2080/9/13,O
phys/doc_2080/9/14,TERM
phys/doc_2080/9/15,O
phys/doc_2080/9/16,O
phys/doc_2080/9/17,O
phys/doc_2080/9/18,O
phys/doc_2080/9/19,O
phys/doc_2080/9/20,O
phys/doc_2080/10/0,O
phys/doc_2080/10/1,O
phys/doc_2080/10/2,O
phys/doc_2080/10/3,O
phys/doc_2080/10/4,O
phys/doc_2080/10/5,O
phys/doc_2080/10/6,O
phys/doc_2080/10/7,O
phys/doc_2080/10/8,O
phys/doc_2080/10/9,TERM
phys/doc_2080/10/10,O
phys/doc_2080/10/11,O
phys/doc_2080/10/12,O
phys/doc_2080/10/13,O
phys/doc_2080/10/14,O
phys/doc_2080/10/15,O
phys/doc_2080/10/16,O
phys/doc_2080/10/17,O
phys/doc_2080/10/18,O
phys/doc_2080/10/19,O
phys/doc_2080/10/20,TERM
phys/doc_2080/10/21,O
phys/doc_2080/10/22,O
phys/doc_2080/10/23,O
phys/doc_2080/10/24,TERM
phys/doc_2080/10/25,O
phys/doc_2081/0/0,O
phys/doc_2081/0/1,O
phys/doc_2081/0/2,O
phys/doc_2081/0/3,O
phys/doc_2081/0/4,O
phys/doc_2081/0/5,O
phys/doc_2081/0/6,TERM
phys/doc_2081/0/7,O
phys/doc_2081/0/8,O
phys/doc_2081/0/9,O
phys/doc_2081/0/10,O
phys/doc_2081/0/11,O
phys/doc_2081/0/12,O
phys/doc_2081/0/13,O
phys/doc_2081/0/14,O
phys/doc_2081/0/15,O
phys/doc_2081/0/16,O
phys/doc_2081/0/17,O
phys/doc_2081/0/18,O
phys/doc_2081/0/19,O
phys/doc_2081/0/20,O
phys/doc_2081/0/21,O
phys/doc_2081/0/22,O
phys/doc_2081/1/0,O
phys/doc_2081/1/1,O
phys/doc_2081/1/2,O
phys/doc_2081/1/3,O
phys/doc_2081/1/4,O
phys/doc_2081/1/5,O
phys/doc_2081/1/6,O
phys/doc_2081/1/7,O
phys/doc_2081/1/8,O
phys/doc_2081/1/9,O
phys/doc_2081/1/10,O
phys/doc_2081/1/11,O
phys/doc_2081/1/12,O
phys/doc_2081/1/13,O
phys/doc_2081/1/14,TERM
phys/doc_2081/1/15,O
phys/doc_2081/2/0,O
phys/doc_2081/2/1,O
phys/doc_2081/2/2,O
phys/doc_2081/2/3,O
phys/doc_2081/2/4,O
phys/doc_2081/2/5,O
phys/doc_2081/2/6,O
phys/doc_2081/2/7,O
phys/doc_2081/2/8,O
phys/doc_2081/2/9,TERM
phys/doc_2081/2/10,O
phys/doc_2081/2/11,O
phys/doc_2081/2/12,O
phys/doc_2081/2/13,O
phys/doc_2081/2/14,O
phys/doc_2081/2/15,O
phys/doc_2081/2/16,O
phys/doc_2081/2/17,O
phys/doc_2081/2/18,O
phys/doc_2081/2/19,O
phys/doc_2081/3/0,O
phys/doc_2081/3/1,O
phys/doc_2081/3/2,O
phys/doc_2081/3/3,O
phys/doc_2081/3/4,O
phys/doc_2081/4/0,O
phys/doc_2081/4/1,TERM
phys/doc_2081/4/2,O
phys/doc_2081/4/3,O
phys/doc_2081/4/4,O
phys/doc_2081/4/5,O
phys/doc_2081/4/6,O
phys/doc_2081/4/7,O
phys/doc_2081/4/8,O
phys/doc_2081/4/9,O
phys/doc_2081/4/10,TERM
phys/doc_2081/4/11,O
phys/doc_2081/4/12,O
phys/doc_2081/4/13,TERM
phys/doc_2081/4/14,O
phys/doc_2081/4/15,O
phys/doc_2081/4/16,O
phys/doc_2081/5/0,O
phys/doc_2081/5/1,O
phys/doc_2081/5/2,O
phys/doc_2081/5/3,O
phys/doc_2081/5/4,O
phys/doc_2081/5/5,TERM
phys/doc_2081/5/6,O
phys/doc_2081/5/7,O
phys/doc_2081/5/8,TERM
phys/doc_2081/5/9,O
phys/doc_2081/5/10,O
phys/doc_2081/5/11,O
phys/doc_2081/6/0,O
phys/doc_2081/6/1,O
phys/doc_2081/6/2,TERM
phys/doc_2081/6/3,O
phys/doc_2081/6/4,O
phys/doc_2081/6/5,O
phys/doc_2081/6/6,O
phys/doc_2081/6/7,O
phys/doc_2081/6/8,O
phys/doc_2081/6/9,O
phys/doc_2081/6/10,TERM
phys/doc_2081/6/11,O
phys/doc_2081/6/12,O
phys/doc_2081/6/13,TERM
phys/doc_2081/6/14,O
phys/doc_2081/6/15,O
phys/doc_2081/6/16,O
phys/doc_2081/6/17,O
phys/doc_2081/6/18,O
phys/doc_2081/6/19,O
phys/doc_2081/6/20,TERM
phys/doc_2081/6/21,O
phys/doc_2081/7/0,O
phys/doc_2081/7/1,O
phys/doc_2081/7/2,O
phys/doc_2081/7/3,O
phys/doc_2081/7/4,O
phys/doc_2081/7/5,O
phys/doc_2081/7/6,O
phys/doc_2081/7/7,O
phys/doc_2081/7/8,O
phys/doc_2081/7/9,TERM
phys/doc_2081/7/10,O
phys/doc_2081/7/11,TERM
phys/doc_2081/7/12,O
phys/doc_2081/7/13,O
phys/doc_2081/7/14,O
phys/doc_2081/7/15,O
phys/doc_2081/7/16,O
phys/doc_2081/7/17,O
phys/doc_2081/7/18,O
phys/doc_2081/7/19,O
phys/doc_2081/7/20,O
phys/doc_2081/7/21,O
phys/doc_2081/7/22,O
phys/doc_2081/8/0,TERM
phys/doc_2081/8/1,O
phys/doc_2081/8/2,O
phys/doc_2081/8/3,O
phys/doc_2081/8/4,O
phys/doc_2081/8/5,O
phys/doc_2081/8/6,O
phys/doc_2081/8/7,O
phys/doc_2081/8/8,O
phys/doc_2081/9/0,TERM
phys/doc_2081/9/1,O
phys/doc_2081/9/2,O
phys/doc_2081/9/3,O
phys/doc_2081/9/4,O
phys/doc_2081/9/5,O
phys/doc_2081/9/6,O
phys/doc_2081/9/7,O
phys/doc_2081/9/8,O
phys/doc_2081/9/9,TERM
phys/doc_2081/9/10,O
phys/doc_2081/9/11,O
phys/doc_2081/9/12,O
phys/doc_2081/9/13,O
phys/doc_2081/9/14,O
phys/doc_2081/9/15,O
phys/doc_2081/9/16,O
phys/doc_2081/9/17,O
phys/doc_2081/9/18,O
phys/doc_2081/9/19,O
phys/doc_2081/9/20,O
phys/doc_2081/9/21,O
phys/doc_2081/10/0,O
phys/doc_2081/10/1,TERM
phys/doc_2081/10/2,O
phys/doc_2081/10/3,O
phys/doc_2081/10/4,O
phys/doc_2081/10/5,O
phys/doc_2081/10/6,O
phys/doc_2081/10/7,O
phys/doc_2081/10/8,O
phys/doc_2081/10/9,O
phys/doc_2081/10/10,O
phys/doc_2081/10/11,O
phys/doc_2081/10/12,O
phys/doc_2081/10/13,O
phys/doc_2081/10/14,O
phys/doc_2081/10/15,TERM
phys/doc_2081/10/16,O
phys/doc_2081/10/17,O
phys/doc_2081/10/18,O
phys/doc_2081/10/19,O
phys/doc_2081/10/20,O
phys/doc_2081/10/21,O
phys/doc_2081/11/0,O
phys/doc_2081/11/1,O
phys/doc_2081/11/2,O
phys/doc_2081/11/3,O
phys/doc_2081/11/4,O
phys/doc_2081/11/5,O
phys/doc_2081/11/6,TERM
phys/doc_2081/11/7,O
phys/doc_2081/11/8,O
phys/doc_2081/11/9,O
phys/doc_2081/11/10,O
phys/doc_2081/11/11,O
phys/doc_2081/11/12,O
phys/doc_2081/11/13,TERM
phys/doc_2081/11/14,O
phys/doc_2081/11/15,O
phys/doc_2081/11/16,O
phys/doc_2081/11/17,TERM
phys/doc_2081/11/18,O
phys/doc_2081/11/19,O
phys/doc_2081/11/20,O
phys/doc_2081/11/21,O
phys/doc_2081/11/22,TERM
phys/doc_2081/11/23,O
phys/doc_2081/11/24,O
phys/doc_2081/11/25,TERM
phys/doc_2081/11/26,O
phys/doc_2081/11/27,O
phys/doc_2081/11/28,O
phys/doc_2081/11/29,O
phys/doc_2081/12/0,O
phys/doc_2081/12/1,TERM
phys/doc_2081/12/2,O
phys/doc_2081/12/3,O
phys/doc_2081/12/4,O
phys/doc_2081/12/5,TERM
phys/doc_2081/12/6,O
phys/doc_2081/12/7,O
phys/doc_2081/12/8,O
phys/doc_2081/12/9,O
phys/doc_2081/12/10,O
phys/doc_2081/12/11,O
phys/doc_2081/12/12,O
phys/doc_2081/12/13,O
phys/doc_2081/12/14,O
phys/doc_2081/12/15,O
phys/doc_2081/12/16,O
phys/doc_2081/12/17,TERM
phys/doc_2081/12/18,O
phys/doc_2081/12/19,O
phys/doc_2081/13/0,O
phys/doc_2081/13/1,O
phys/doc_2081/13/2,O
phys/doc_2081/14/0,O
phys/doc_2081/14/1,O
phys/doc_2081/14/2,O
phys/doc_2081/14/3,O
phys/doc_2081/14/4,O
phys/doc_2081/14/5,O
phys/doc_2081/14/6,O
phys/doc_2081/14/7,O
phys/doc_2081/14/8,O
phys/doc_2081/14/9,O
phys/doc_2081/14/10,TERM
phys/doc_2081/14/11,O
phys/doc_2081/14/12,O
phys/doc_2081/14/13,O
phys/doc_2081/14/14,O
phys/doc_2081/14/15,O
phys/doc_2081/14/16,O
phys/doc_2081/15/0,O
phys/doc_2081/15/1,TERM
phys/doc_2081/15/2,O
phys/doc_2081/15/3,O
phys/doc_2081/15/4,O
phys/doc_2081/15/5,O
phys/doc_2081/15/6,TERM
phys/doc_2081/15/7,O
phys/doc_2081/15/8,O
phys/doc_2081/15/9,TERM
phys/doc_2081/15/10,O
phys/doc_2081/15/11,O
phys/doc_2081/15/12,O
phys/doc_2081/15/13,O
phys/doc_2081/15/14,O
phys/doc_2081/15/15,TERM
phys/doc_2081/15/16,O
phys/doc_2081/15/17,O
phys/doc_2081/15/18,O
phys/doc_2081/15/19,TERM
phys/doc_2081/15/20,O
phys/doc_2082/0/0,O
phys/doc_2082/0/1,O
phys/doc_2082/0/2,O
phys/doc_2082/0/3,O
phys/doc_2082/0/4,O
phys/doc_2082/0/5,O
phys/doc_2082/0/6,TERM
phys/doc_2082/0/7,O
phys/doc_2082/0/8,O
phys/doc_2082/0/9,O
phys/doc_2082/0/10,O
phys/doc_2082/0/11,TERM
phys/doc_2082/0/12,O
phys/doc_2082/0/13,O
phys/doc_2082/0/14,O
phys/doc_2082/0/15,O
phys/doc_2082/0/16,O
phys/doc_2082/0/17,O
phys/doc_2082/0/18,TERM
phys/doc_2082/0/19,O
phys/doc_2082/0/20,O
phys/doc_2082/0/21,O
phys/doc_2082/0/22,O
phys/doc_2082/0/23,O
phys/doc_2082/0/24,O
phys/doc_2082/0/25,O
phys/doc_2082/0/26,O
phys/doc_2082/0/27,O
phys/doc_2082/0/28,O
phys/doc_2082/1/0,O
phys/doc_2082/1/1,TERM
phys/doc_2082/1/2,O
phys/doc_2082/1/3,O
phys/doc_2082/1/4,O
phys/doc_2082/1/5,O
phys/doc_2082/1/6,O
